Height,Width,Hue,Times moved,Hours,Priority
11.48644581,16.71129958,0.90316021,0,11,low
7.595541009,23.08427692,-0.660729776,1,19,high
12.26790253,17.3108992,0.744455534,1,11,low
9.398874134,19.04391425,0.694429122,0,42,high
9.003835411,18.1385861,-0.46946353,2,5,low
9.034877698,25.75059864,0.62793891,1,7,low
7.470499466,19.21400124,0.122649584,4,25,high
11.59472086,19.04220867,-0.405043682,0,3,low
8.090243871,31.18684095,0.986714372,0,4,low
9.393866768,20.02532987,0.674769913,2,4,low
8.758775777,31.14477265,0.363677506,1,9,low
9.621696913,15.18936852,0.535818075,2,5,low
11.16806025,16.05920048,0.148295571,2,7,low
7.844844941,30.43684611,-0.442541867,4,16,high
6.973627775,29.34113274,-0.84490386,0,8,low
8.367035677,23.94241777,-0.156694985,1,42,high
9.18275625,28.12995947,0.981334185,0,6,low
10.18517642,20.66630907,0.780988209,1,6,low
10.41358456,32.17824622,0.804912176,0,11,low
5.94985228,25.81025842,0.162142747,3,47,high
12.17837699,13.61982737,-0.850679313,1,12,low
12.29682942,18.56047324,0.357979668,0,9,low
10.03188394,31.56502117,-0.677142072,2,7,low
9.53643996,28.35233446,0.970252884,0,12,low
7.841743952,26.17745083,0.786737082,4,15,high
11.48591585,14.9153813,-0.362549285,0,10,low
8.773800638,25.61360706,-0.164174595,3,12,high
7.554349598,23.46057437,-0.930739722,0,8,low
7.772299637,26.83915337,0.379718519,1,21,high
9.7943392,18.44940439,-0.382357028,2,5,low
9.537310024,20.35573983,-0.209633865,1,47,high
6.24531494,22.28432522,0.967471932,1,10,high
9.143033503,20.46949615,-0.772053252,0,12,high
7.790619071,24.88917819,0.41798149,4,10,high
11.16613005,27.88169248,-0.934074522,0,12,low
9.807539955,19.07646369,-0.851837692,2,4,low
9.637130951,22.77183137,-0.28372061,1,9,low
12.55580532,16.5697929,-0.168932753,0,4,low
11.61546718,15.89615587,-0.988387215,1,12,low
9.415611541,19.69974356,-0.443307536,3,48,high
10.29262469,19.47173427,-0.054723924,2,8,low
7.021013782,20.70378563,0.51909191,1,6,high
8.172810613,19.25374655,-0.700869524,3,17,high
12.23572286,19.15750639,-0.935379935,2,12,low
8.847349697,26.2041782,0.672461622,1,11,low
8.147751799,28.26130051,-0.950833469,4,8,high
9.548507131,25.98809464,0.354360796,0,3,low
7.250639509,30.56896033,-0.589543505,1,22,high
7.557461633,24.00801783,0.887151709,0,9,low
6.352910981,28.70979337,-0.271825351,4,19,high
11.612049,25.14901071,0.347867498,2,7,low
6.939268904,32.88173679,-0.318711341,2,24,high
7.296685767,28.15704089,0.547675689,1,28,high
10.58382261,23.03033747,-0.349045797,1,6,low
7.505542372,30.37728951,0.843006037,3,24,high
6.304826076,32.31590096,-0.117180344,0,9,high
8.787673088,17.40023189,-0.477299622,0,26,high
8.17782948,22.04001515,0.014316277,4,3,high
8.211242932,16.97062306,-0.157703055,0,43,high
8.063414289,18.91584713,0.739247033,0,13,high
9.158563495,26.71712244,0.205375508,1,36,high
8.335203506,22.45504821,0.432459058,1,23,high
10.34344972,21.91006617,0.868341291,1,10,low
11.02410832,18.42606994,0.584119165,3,46,high
10.31144765,25.27775979,0.750933916,1,6,low
9.75192646,30.72235755,-0.01518687,1,9,low
11.26681985,16.16734147,-0.814232032,0,11,low
12.04664457,11.88261897,0.362400562,2,3,low
8.802387133,18.37145591,0.176650348,0,10,low
8.206772251,27.27697841,-0.092040347,1,5,low
8.846438778,19.12417688,0.180845023,1,7,high
8.461008615,26.67051221,0.32760573,1,22,high
11.34912151,17.06262594,-0.371481797,0,33,high
8.758249704,24.94530342,0.217454675,2,14,high
7.472252874,23.9993482,0.649279964,2,20,high
8.570546284,22.26226785,-0.58500343,1,30,high
11.74608551,17.10204651,0.183256062,2,8,low
9.81720952,21.66196178,-0.119964498,4,28,high
10.22877405,22.94449655,0.797422309,1,26,high
8.833731099,13.7694086,-0.245490544,2,11,low
9.338738346,19.71238652,0.756559599,0,14,high
9.25709724,20.74833345,-0.288543835,2,3,low
7.379840579,22.13906124,-0.480300929,4,33,high
11.11459396,17.44221472,-0.742201838,1,16,high
8.977604259,15.56914766,0.78366444,3,27,high
11.47250891,15.04788595,-0.738813509,3,29,high
8.578987631,18.28601642,-0.888227841,2,5,low
7.871314603,26.48819323,0.275668856,1,15,high
7.542637764,18.00401107,0.713808709,0,20,high
7.557846202,34.00029013,0.88475978,2,10,low
7.688862951,21.11291529,-0.101046021,0,8,low
8.558173987,24.50484668,0.794697858,2,30,high
10.3533144,16.8321732,-0.879815118,0,10,low
7.102661949,25.49888131,0.621219685,3,5,high
8.720191345,24.4863907,0.41596271,1,11,low
9.696688074,23.00486587,-0.987286883,0,8,low
9.02501568,21.56362658,-0.760389441,3,33,high
10.23743084,25.70667129,-0.198551264,4,41,high
7.559702324,15.68243488,0.083241017,4,43,high
8.259470206,27.13991218,0.987764658,0,24,high
8.375339947,33.17305601,-0.201556978,1,47,high
7.837721884,22.92863288,-0.374674127,0,41,high
8.45598709,30.73802174,0.267815071,3,8,high
10.57017152,19.81980965,-0.420182916,1,4,low
9.758691402,18.68977789,0.571470685,0,3,low
8.959937401,24.89943187,0.174646562,2,8,low
9.568786982,23.02063713,0.860834723,1,8,low
9.45151809,24.56482778,0.227091333,0,7,low
9.486381827,29.27883804,-0.360314868,2,11,low
8.407966442,20.12963576,-0.679855902,3,36,high
7.144246016,30.10432866,0.954538977,4,25,high
10.12861297,20.42900055,-0.145505829,1,9,low
11.22509985,28.71687043,-0.63173402,0,3,low
11.10753534,23.98438531,-0.676679868,1,12,low
7.670514299,28.94021937,-0.004861145,0,8,low
14.35409377,15.10454683,0.700763141,2,9,low
7.538698114,19.55141172,-0.47822485,3,12,high
10.17061032,28.98462592,-0.288078586,2,12,low
12.79022555,16.63618836,-0.086556615,0,8,low
9.531500495,24.92064868,0.565504002,2,41,high
9.517318071,26.80920559,-0.962789905,0,5,low
8.370088422,31.45877944,-0.189684553,4,37,high
6.883503543,20.78455942,0.313543163,2,26,high
8.753579954,23.61347674,0.565191624,2,45,high
8.096381254,26.75978304,0.637345059,0,45,high
9.674461035,15.03297999,-0.0880099,0,5,low
9.847149351,16.98418256,-0.537366387,1,9,low
8.776810484,24.19555865,-0.5966714,3,41,high
8.379764582,22.83595605,0.950286266,0,11,low
8.063528654,25.79843382,-0.812858903,0,47,high
9.771593025,26.85239098,-0.79573475,0,12,low
9.865198169,24.89253004,-0.300125158,0,6,low
9.184199872,25.40984898,0.23466023,0,12,low
9.595213935,26.68376395,0.364227074,0,42,high
9.67170419,20.16382948,-0.913993911,0,6,low
8.697873458,31.05585266,0.422212673,4,6,high
11.37235227,14.05052181,-0.710739829,1,4,low
11.94230787,22.63558035,0.593829276,0,7,low
7.989505926,18.55489485,-0.85741185,1,4,low
7.241765294,27.89955608,-0.55754725,2,16,high
9.328920185,19.18186317,0.409790035,1,4,low
7.780368333,25.03888584,0.635993984,4,26,high
11.03679431,14.85567409,-0.366205363,2,6,low
10.67043802,24.81937382,-0.745705355,0,12,low
8.381480059,36.20757617,0.076195059,0,9,low
9.144776668,24.61472017,-0.860172853,1,11,low
8.519506803,23.560248,-0.013133329,4,8,high
8.187842364,25.39612775,0.983345435,1,7,low
6.817560343,32.66146537,-0.572422897,4,30,high
9.791162461,19.26283135,-0.564767831,0,9,low
7.405539942,24.70436169,0.64379802,0,4,low
8.56186778,16.8641695,-0.099785256,1,4,low
9.383861534,25.32098547,-0.848669723,2,12,low
6.546300942,27.096484,-0.936156883,0,13,high
11.98012506,12.91849448,0.825657394,2,8,low
8.577694158,18.68250223,-0.883700806,2,7,low
9.051268104,24.0404729,0.75309767,0,11,high
6.465661712,34.20075929,0.817910563,0,17,high
7.547193891,28.4048687,0.231465022,1,9,high
7.962449686,32.63112511,-0.03767062,0,42,high
7.125196641,17.6394171,-0.891022571,3,20,high
10.21461827,26.75364752,0.23455223,0,8,low
8.268787351,32.22316278,0.208674348,2,48,high
11.10806626,26.08807118,-0.403225525,1,3,low
9.46709052,28.63488218,-0.274515785,4,38,high
11.07919577,11.23896725,0.171974373,0,11,low
6.363786063,24.85325888,0.760972435,0,35,high
8.185425033,23.87643835,-0.043505113,4,12,high
6.654127215,22.45503195,0.068210484,2,19,high
8.986981922,25.48079883,-0.57268852,1,5,low
9.070811236,19.64713532,-0.82383121,1,6,low
10.4916992,24.35618511,-0.604888624,1,11,low
7.910919621,26.88786436,-0.164132983,1,44,high
11.4984617,16.02005883,-0.74106198,3,24,high
8.737187114,24.57689386,-0.881866706,0,4,low
7.193843661,26.73301783,-0.770194126,0,11,low
6.503113111,31.04250375,-0.266816139,0,36,high
8.22883988,22.19273231,0.760969892,4,36,high
9.945444109,25.39879441,-0.396711529,0,12,low
11.01421997,21.05029109,0.997185998,2,7,low
8.433093899,25.59613821,0.870614189,3,4,high
8.40569452,27.54568761,0.262726243,3,29,high
11.34945063,19.00665792,-0.509920071,0,8,low
8.822311209,20.46486093,-0.375989457,0,17,high
9.761168137,21.06035524,-0.088260936,3,38,high
7.521625559,25.33419669,0.111063834,2,45,high
8.36748652,18.94705231,-0.532865557,3,35,high
6.872980914,17.26564452,-0.67228109,3,7,high
6.616488518,24.24321001,-0.18138211,2,38,high
6.248736154,28.69465502,-0.602688456,0,47,high
7.958085016,31.49151824,0.891441603,2,6,low
7.208393224,29.15642833,-0.442083132,1,17,high
8.218905122,33.5018139,0.31208879,0,6,low
11.82984472,21.5420573,0.664486802,2,9,low
7.028616244,26.83193872,-0.341173525,2,24,high
10.30431508,22.34236988,-0.009583079,1,23,high
7.791387372,26.79108162,0.548525619,3,18,high
11.40440864,17.19777691,0.395805225,2,7,low
7.143184466,27.92115807,-0.52263261,1,6,low
9.479092314,27.45290496,-0.9824226,1,12,low
7.987606654,29.09991899,0.215367108,2,40,high
9.654967107,28.85203802,-0.282047037,0,21,high
7.33175497,20.44519786,0.417608701,0,31,high
11.40243867,16.25118187,-0.864871648,2,9,low
10.31929471,23.44707518,-0.797519007,2,16,high
8.622088483,26.01149381,0.0950995,0,13,high
9.401807211,27.35744244,0.29487248,2,5,low
8.087995753,24.18939066,0.130698274,0,10,low
8.673807506,23.65645665,0.826769744,0,7,low
9.727811626,26.51289144,0.90147389,0,10,low
8.282884518,19.08759534,0.598160754,1,12,low
8.487346728,27.48973376,-0.43948675,1,10,low
7.638414822,27.08498474,-0.871599997,3,36,high
9.28652943,25.46315416,0.960436261,0,7,low
7.076438208,23.2186711,0.297462763,2,47,high
6.89919901,32.96743493,-0.568192162,1,47,high
9.052446587,28.68560028,-0.920788011,0,10,low
7.572605363,21.56442185,0.140018658,3,22,high
8.968110413,22.87375126,0.484482014,2,10,low
9.533731704,21.94275499,0.477735701,2,7,low
7.436235831,28.59683463,-0.530546373,2,5,high
7.479315367,19.31360717,-0.42734177,1,18,high
10.94337373,11.40966554,-0.98398697,0,7,low
10.93522686,14.24780122,-0.769162339,0,10,low
9.031970974,19.00112776,-0.215061307,1,10,low
10.93842373,21.29508858,-0.918830041,1,9,low
8.993571461,22.76083348,0.688054861,2,4,low
6.605575659,33.67113793,0.594438601,4,7,high
6.579772686,34.18035942,-0.102097373,3,23,high
12.3226655,13.33592934,-0.679923967,2,4,low
11.67531298,25.53144197,-0.660780968,0,12,low
8.437733909,19.97263565,-0.001345388,1,4,low
11.8173922,24.36539756,0.17992259,0,11,low
8.076775782,23.80114767,-0.624797796,4,23,high
13.27278248,14.97532272,-0.12663228,2,6,low
9.483446462,26.18196096,-0.619993853,2,17,high
6.275545825,33.6117688,0.067846641,1,36,high
8.505066953,18.30914507,0.417622427,1,28,high
8.813655785,16.617153,0.543468564,1,9,low
7.818342279,23.02664457,-0.261973258,1,11,high
8.428226864,22.40244605,-0.77023752,3,46,high
7.966645818,24.27946764,-0.704623407,1,34,high
8.979250275,29.15355856,-0.986401683,0,9,low
8.30925974,19.1368071,0.561703287,0,4,low
10.3069077,21.47535004,-0.708523143,1,42,high
9.806211941,23.5232114,0.404637017,2,5,low
7.786590138,20.88515296,-0.582268353,3,30,high
7.48666826,19.29742169,-0.814854373,4,23,high
9.120502081,33.00552651,0.815100198,0,4,low
7.625623721,30.89793703,-0.981578229,2,13,high
8.635580092,27.01682515,-0.999928443,1,20,high
7.480203217,13.47175643,-0.048982439,2,11,high
9.684274275,32.69866784,-0.360709897,2,12,low
7.871023291,30.74946387,0.73338378,2,12,low
8.005437116,20.43422333,-0.95802895,1,18,high
9.693497051,23.78534484,-0.888931012,0,6,low
9.563397319,28.51054097,0.208482988,2,10,low
6.555431461,28.6473215,-0.9460997,1,24,high
8.14479212,27.43659938,0.597868836,2,37,high
9.789850856,18.40495754,0.544267936,2,12,low
8.861805352,20.99630264,-0.671965929,0,6,low
8.362360758,24.58986124,-0.269976552,1,18,high
7.095362014,22.40746604,-0.488542728,1,8,high
8.707173738,17.22052586,0.483388303,1,32,high
6.594304723,26.08541695,-0.995639425,2,48,high
7.686962795,21.97679083,0.61439622,2,4,low
9.008436627,29.22913278,0.412039695,1,29,high
8.220413498,31.65635078,-0.488899718,1,31,high
8.995767485,20.31390254,0.99791905,4,11,high
7.571839469,21.38362303,-0.349599126,0,45,high
9.520308166,26.86187597,0.687913132,0,7,low
9.698055997,22.14603358,-0.690288387,2,5,low
9.398339413,15.37681588,-0.035580994,0,10,low
8.659674653,24.13920795,0.391037718,4,30,high
6.736261519,31.68231333,-0.901580619,3,23,high
11.25577042,22.10147707,0.60744799,1,4,low
8.488282957,23.6515398,0.701833405,2,47,high
8.167460356,26.08266019,-0.261651568,4,29,high
9.910453908,14.79218312,0.426379716,2,12,low
8.44579817,26.81568947,0.706744,1,9,low
8.990968479,24.82211395,-0.103081468,1,5,low
8.797237371,24.75288372,-0.083165484,4,39,high
8.069072168,23.88882154,0.459613316,4,21,high
8.220354947,20.49307922,0.81331532,4,9,high
7.838926311,19.54534103,0.281820704,3,26,high
12.31807321,19.82924395,0.997040161,2,4,low
8.292244085,27.41630778,0.497317038,4,26,high
7.378665324,29.25214392,0.871008264,3,45,high
9.703585478,24.63501438,0.780336308,3,47,high
11.0994366,11.51860846,0.064541023,1,10,low
6.256751445,35.78092085,0.89448726,4,15,high
8.985524105,27.36479244,-0.034389449,1,12,low
7.449832768,12.72340017,0.615707432,0,9,high
8.443131024,26.16286006,-0.718240834,1,40,high
7.108414011,21.72609282,-0.221647635,0,12,high
10.04553197,22.08242035,-0.430858266,0,6,low
10.02269307,16.97397276,0.074770926,1,6,low
11.67895792,22.26503085,-0.253536844,2,4,low
10.9395368,26.24670087,0.199040925,0,4,low
10.52690583,26.5342808,0.233588979,2,9,low
11.79256022,11.25302627,-0.880043933,1,3,low
12.82846997,9.919144591,0.092957136,1,7,low
8.169050377,19.49642913,0.556989514,4,23,high
10.30073219,23.38845014,0.156465453,0,9,low
6.187151463,29.01778528,0.985047886,3,15,high
8.222253237,31.14686568,0.155904311,2,3,low
8.194912882,30.46743141,0.927661443,1,18,high
9.409552857,25.23987005,-0.364657821,1,9,low
13.19571228,14.65984533,0.098087574,2,3,low
7.703252433,28.92794024,-0.22627567,3,42,high
8.988245122,24.48355847,0.581345374,2,12,low
8.319635475,18.70490855,0.517477407,1,7,high
9.536871744,28.56122718,-0.619417292,0,9,low
9.156814079,16.62821836,-0.940243576,2,5,low
12.21429726,14.77344518,-0.989252639,1,7,low
10.49464436,20.80192634,-0.480809641,0,12,low
9.781321882,24.77673533,0.809329032,2,7,low
7.56564702,20.02943088,0.594679894,1,23,high
8.303423728,22.73937805,-0.457610833,2,19,high
7.761724172,28.2748795,0.343238438,3,3,high
9.09848593,26.55782265,0.871137201,3,41,high
7.961034442,26.5289979,-0.020750993,0,25,high
11.19350217,17.43371784,-0.614702899,2,5,low
7.044064972,30.92730862,-0.054785815,3,28,high
7.832051323,18.72157375,-0.887539159,3,14,high
10.52746351,23.31961433,0.178626218,0,3,low
10.15026858,26.52797293,-0.66163121,1,5,low
11.55433389,21.0243112,0.809770877,0,6,low
9.937033696,28.38846304,0.27425643,1,6,low
9.254233993,23.4147392,-0.476294671,1,4,low
9.2833665,17.53703573,0.262686265,2,10,high
8.319547031,23.57413158,-0.972215406,1,20,high
10.62384118,16.49879299,0.439400189,0,5,low
9.718706716,18.42689901,-0.419794837,2,10,low
10.99452132,25.79246156,-0.544732194,0,6,low
9.353874559,32.07396895,-0.664930014,0,5,low
6.976281282,33.81983543,-0.521191198,2,37,high
7.230069251,29.70652389,-0.438049007,2,39,high
6.25007039,30.09360039,0.830014109,0,28,high
8.658638169,26.53065628,0.385732236,0,29,high
9.44551402,14.43235585,-0.914946447,2,8,low
7.98292734,20.27451027,-0.958062516,4,32,high
10.03927159,22.99942136,0.827524883,2,6,low
10.98738937,13.97556289,0.244882759,2,3,low
10.2543146,16.79181647,0.209300868,1,4,low
10.49027539,18.22359684,0.470379591,2,6,low
6.450097154,26.40275679,-0.218826565,3,43,high
7.083883677,22.81507402,-0.505149007,2,39,high
11.1729855,25.9560018,-0.032625668,1,3,low
7.553215803,32.03706647,0.258327583,2,21,high
7.653455432,25.4264365,-0.443242504,1,24,high
7.839994778,27.44046235,0.255643806,0,19,high
7.021676562,20.14986666,0.675153527,3,40,high
10.71567129,22.25046552,0.317835753,0,6,low
9.928267665,11.58070203,0.222710301,1,10,low
6.321347441,26.22995082,0.537941998,0,9,high
12.70048838,19.40933656,0.765055926,2,9,low
6.896726533,25.6073176,0.471832401,2,35,high
9.521125032,22.99393828,-0.778162497,4,19,high
8.729903723,12.60392067,0.03062184,4,37,high
7.984091366,23.83175918,-0.597406679,2,9,low
10.29614614,17.02105874,0.162857148,1,10,high
7.57819617,21.64514117,0.196920902,1,26,high
8.337461294,21.23177239,0.572682925,2,7,low
11.64219944,22.18508421,-0.11224789,1,12,low
6.980381299,19.34907397,-0.859080031,4,14,high
6.682256612,24.22458373,-0.922745527,1,8,high
8.464624508,20.5228299,-0.692367324,2,29,high
9.553997921,38.33442181,0.645685767,2,5,low
9.459175257,27.45844295,0.962684651,0,9,low
9.540981077,24.40349368,0.854853078,2,9,low
11.02294127,21.06796668,0.769476791,0,3,low
10.16603063,26.54439973,-0.269996539,1,11,low
6.974669287,29.70002593,0.608730156,2,5,high
10.7140392,21.19757065,0.828265044,0,8,low
12.14752659,22.38715206,0.875170741,0,10,low
6.73453407,33.01447234,-0.22142986,3,4,high
8.738662945,22.39056155,0.690828736,0,11,low
7.577425187,26.36524152,0.702650197,1,43,high
9.078334567,21.71139477,-0.048931172,1,5,low
7.519174631,14.29168357,-0.690362666,0,12,low
6.890928336,36.1187223,-0.119988093,1,28,high
7.665166232,29.79407859,-0.83941128,3,34,high
10.42017075,29.5032667,0.99476543,2,5,low
10.88938038,21.80605254,0.335562061,1,12,low
10.68496825,25.81335929,0.382450244,2,12,low
7.702859241,24.65340944,0.634638828,0,4,low
8.835259898,27.10976979,-0.730433094,1,3,low
9.309813502,17.89561307,0.53610714,1,8,low
7.86569929,24.51399822,-0.348533415,3,28,high
7.946502009,28.74256156,0.486654211,2,13,high
8.947605953,22.70156529,-0.838595361,2,10,high
8.640733207,21.18644475,0.773037815,2,10,low
9.295145974,27.67842603,0.241452335,2,7,low
8.578046602,24.687592,-0.729996793,1,12,low
8.227524903,25.20187447,0.619265626,1,32,high
9.116988837,27.41358848,0.94933898,1,12,low
11.0353937,13.16781768,-0.622726825,1,12,low
7.776673001,25.35357737,-0.447011947,3,22,high
6.309526965,22.7181043,0.498812108,1,36,high
10.42878662,18.36770328,0.330846072,1,5,low
7.910433676,17.80010188,0.725165532,4,24,high
12.73642461,23.31002792,-0.748169867,0,10,low
8.771196375,27.52822577,0.806661254,1,7,low
9.216662857,26.11752654,-0.731630804,0,4,low
7.556417568,19.09153702,-0.116848246,2,47,high
8.498557024,18.08487465,0.75029359,0,6,low
8.731058073,18.39033338,-0.704859932,2,5,low
8.031842976,20.46067177,0.628393768,2,5,low
6.564285967,31.28581888,-0.191828202,1,13,high
7.681855664,29.56373982,0.558567307,1,25,high
11.66207903,22.78143445,-0.485329445,2,10,low
9.276251506,19.54627996,-0.140022579,1,22,high
9.557522215,21.48671738,0.755253739,1,9,low
7.418111048,20.50081117,0.060674781,2,43,high
8.91895533,29.73215915,-0.801790248,0,30,high
7.109694078,36.15436947,0.673417245,4,8,high
10.16160224,19.46391682,-0.556333595,1,10,low
9.915049166,24.80985269,0.01532612,3,5,high
7.30547695,23.10867552,-0.284750549,1,40,high
8.326951607,26.25504915,-0.784829594,3,9,high
10.45603899,18.95543129,-0.55606961,0,3,low
6.152288135,36.55492674,-0.999834185,0,30,high
8.315786183,25.2753991,0.3371468,0,13,high
8.323500446,21.93103533,-0.642259183,4,28,high
9.951070634,17.59051072,-0.83023567,3,37,high
